name,origin,slug,aroma,acid,body,flavor,aftertaste,desc_1,desc_3,desc_4,text
16,Colombia,/review/100-colombian-medium-roast,5.0,5.0,7.0,3.0,5.0,"Cloying raw nut and vaguely spicy wood dominate in both aroma and cup, with some suggestions of roasted cacao nib and raisin. Simple, bittersweet acidity; syrupy, though rather inert, mouthfeel. Flavor smooths out a bit in the finish, with a little more cacao and raisin and a little less raw nut and wood.",,Avoid it.,"Cloying raw nut and vaguely spicy wood dominate in both aroma and cup, with some suggestions of roasted cacao nib and raisin. Simple, bittersweet acidity; syrupy, though rather inert, mouthfeel. Flavor smooths out a bit in the finish, with a little more cacao and raisin and a little less raw nut and wood. "
2499,South-central Kenya,/review/kenya-kii,9.0,9.0,8.0,9.0,9.0,"Crisply sweet and spicy. Blackberry, sandalwood, ripe tomato and cocoa in aroma and cup. Juicy, balanced acidity; lightly syrupy mouthfeel. Flavor saturates the sweet, long, resonant finish.",,Those who enjoy a classic Kenya cup with pleasingly balanced chocolate and fruit notes.,"Crisply sweet and spicy. Blackberry, sandalwood, ripe tomato and cocoa in aroma and cup. Juicy, balanced acidity; lightly syrupy mouthfeel. Flavor saturates the sweet, long, resonant finish. "
718,Other,/review/congo-sopacdi,8.0,8.0,8.0,9.0,8.0,"Richly and deeply sweet. Molasses, baker’s chocolate, passion fruit, oak and gardenia in aroma and cup. Crisply sweet, lively acidity; light, silky mouthfeel. Passion fruit notes carry into the resonantly sweet and quietly tart finish. ",,Those who are interested in experiencing a sweet and zesty coffee from a newly revived and hopeful growing region.,"Richly and deeply sweet. Molasses, baker’s chocolate, passion fruit, oak and gardenia in aroma and cup. Crisply sweet, lively acidity; light, silky mouthfeel. Passion fruit notes carry into the resonantly sweet and quietly tart finish.  "
1552,"Yirgacheffe growing region, southern Ethiopia",/review/ethiopia-yirgacheffe-dry-process,9.0,8.0,9.0,9.0,8.0,"Sweet, deep, complexly fruit-toned. Tangerine, plum, fresh tobacco, hints of brandy and lily in aroma and cup. Round, resonant acidity; full, syrupy mouthfeel. Flavor consolidates in a sweet, cleanly brandy-toned finish.",,"Those who value the older style of big, fruit- and brandy-toned dry-processed or “natural” coffees: juicy but clean.","Sweet, deep, complexly fruit-toned. Tangerine, plum, fresh tobacco, hints of brandy and lily in aroma and cup. Round, resonant acidity; full, syrupy mouthfeel. Flavor consolidates in a sweet, cleanly brandy-toned finish. "
2889,Other,/review/mis-blend,9.0,8.0,8.0,9.0,8.0,"Sweetly and gently bright, quietly intricate. Orange, cedar, roasted cacao nib, jasmine in aroma and cup. Delicate, graceful acidity; light, silky mouthfeel. Orange and jasmine in particular carry into a sweet-toned, surprisingly resonant finish.",,Those who value purity and delicately exhilarating complexity in an aptly named blend.,"Sweetly and gently bright, quietly intricate. Orange, cedar, roasted cacao nib, jasmine in aroma and cup. Delicate, graceful acidity; light, silky mouthfeel. Orange and jasmine in particular carry into a sweet-toned, surprisingly resonant finish. "
872,Other,/review/danceing-blend,8.0,8.0,8.0,9.0,8.0,"Softly crisp, round, resonant. Honey, rose, blackberry, hazelnut in aroma and cup. Sweetly brisk, berry-toned acidity; lightly syrupy mouthfeel. Berry notes carry into a sweet, quietly rich finish.",,"A comfortable coffee, brisk but sweet and honey-toned.","Softly crisp, round, resonant. Honey, rose, blackberry, hazelnut in aroma and cup. Sweetly brisk, berry-toned acidity; lightly syrupy mouthfeel. Berry notes carry into a sweet, quietly rich finish. "
2370,"Nyeri growing region, south-central Kenya",/review/kenya-aa-nyeri-tambaya,9.0,8.0,9.0,9.0,8.0,"Delicately sweet and savory. Meyer lemon, blackcurrant, geranium, cedar and black tea in aroma and cup. Sweetly crisp, resonant acidity; full, syrupy mouthfeel. Dark chocolate and raisin consolidate in a deep, long finish.",,"Those who appreciate a sweet, but also deeply savory, classic Kenya cup.","Delicately sweet and savory. Meyer lemon, blackcurrant, geranium, cedar and black tea in aroma and cup. Sweetly crisp, resonant acidity; full, syrupy mouthfeel. Dark chocolate and raisin consolidate in a deep, long finish. "
794,Other,/review/costa-rica-las-lajas-red-honey,9.0,9.0,9.0,9.0,9.0,"Delicate and sweet. Caramel, tangerine, lavender and sandalwood in aroma and cup. Crisply sweet acidity; buoyant, silky-smooth mouthfeel. Balanced and elegantly dry, flavor-saturated finish dominated by tangerine in the short and sandalwood in the long.",,"Those who enjoy deeply sweet, citrus-toned coffees with exotic wood and floral aromas.","Delicate and sweet. Caramel, tangerine, lavender and sandalwood in aroma and cup. Crisply sweet acidity; buoyant, silky-smooth mouthfeel. Balanced and elegantly dry, flavor-saturated finish dominated by tangerine in the short and sandalwood in the long. "
3637,Other,/review/rwanda-kabirizi-organic,9.0,8.0,9.0,9.0,8.0," Delicately sweet, deeply savory. Tea rose, honey, violet, almond in aroma and cup. Round, fruit-toned acidity; full, syrupy mouthfeel. Honey and tea rose carry into the rich, deeply resonant finish.",,"Those who value a balance of sweet and savory tones in a lush, complex central Africa coffee."," Delicately sweet, deeply savory. Tea rose, honey, violet, almond in aroma and cup. Round, fruit-toned acidity; full, syrupy mouthfeel. Honey and tea rose carry into the rich, deeply resonant finish. "
1275,Other,/review/ethiopia-adado-natural,8.0,8.0,8.0,9.0,8.0,"Richly and sweetly pungent. Apricot, hazelnut, roasted cacao nib and freesia-like flowers in aroma and cup. Bright, juicy acidity; smooth, satiny mouthfeel. The gently drying finish is redolent of hazelnut with a hint of cacao nib.",,Those who like a classic dried-in-the-fruit Ethiopia that is fruit-forward on the nose and palate and moves toward nutty chocolate tones in the finish.,"Richly and sweetly pungent. Apricot, hazelnut, roasted cacao nib and freesia-like flowers in aroma and cup. Bright, juicy acidity; smooth, satiny mouthfeel. The gently drying finish is redolent of hazelnut with a hint of cacao nib. "
3765,Kenya,/review/six-shooter-kenya-aa,8.0,8.0,8.0,8.0,8.0,"Sweet and savory. Raisin, fir, pecan and ripe tomato in aroma and cup. Lively, tart acidity; plump, round mouthfeel. Hints of roasted cacao nib in the richly drying finish, with ripe tomato resurfacing in the long. ",,Those who appreciate an accessible Kenya that is equal parts sweet and savory.,"Sweet and savory. Raisin, fir, pecan and ripe tomato in aroma and cup. Lively, tart acidity; plump, round mouthfeel. Hints of roasted cacao nib in the richly drying finish, with ripe tomato resurfacing in the long.  "
3671,Other,/review/s-o-espresso-guatemala-concepcion-buena-vista,9.0,,9.0,9.0,8.0,"Evaluated as espresso. Bold, chocolaty and citrus-toned. Tangerine, sandalwood, lily and savory chocolate in aroma and cup. Plump, creamy mouthfeel; chocolate and tangerine persist in a pleasingly tart finish. ",,"Those interested in breaking out of the classic espresso mode and into a compelling “New American” rendition animated by a complex play of savory chocolate, floral and citrus.","Evaluated as espresso. Bold, chocolaty and citrus-toned. Tangerine, sandalwood, lily and savory chocolate in aroma and cup. Plump, creamy mouthfeel; chocolate and tangerine persist in a pleasingly tart finish.  "
3360,"Boquete growing region, western Panama",/review/panama-geisha,9.0,8.0,9.0,9.0,8.0,"Roast-toned and floral. Singed oak, pomegranate, lavender, baker’s chocolate in aroma and cup. Quiet, juicy acidity; plump, syrupy mouthfeel. Hints of lavender and cocoa in the gently drying finish.",,Anyone interested in the rare opportunity to sample a very successful dark-roasted Gesha at an excellent value.,"Roast-toned and floral. Singed oak, pomegranate, lavender, baker’s chocolate in aroma and cup. Quiet, juicy acidity; plump, syrupy mouthfeel. Hints of lavender and cocoa in the gently drying finish. "
3783,Other,/review/special-reserve-hard-core,9.0,8.0,8.0,9.0,8.0,"Subtly sweet, rich, enlivened by tart fruit notes. Pie cherry, lavender, dried basil, hazelnut butter in aroma and cup. Juicy, tart acidity; full, lightly syrupy mouthfeel. Baker’s chocolate surfaces in a richly drying finish. ",,Those who value wet-processed Ethiopia coffees with a pleasing balance of sweet and tart tones animated by hints of herb and lavender.,"Subtly sweet, rich, enlivened by tart fruit notes. Pie cherry, lavender, dried basil, hazelnut butter in aroma and cup. Juicy, tart acidity; full, lightly syrupy mouthfeel. Baker’s chocolate surfaces in a richly drying finish.  "
3785,Other,/review/special-reserve-surgical-strike,9.0,8.0,8.0,8.0,8.0,"Delicately sweet, nutty. Caramel, honeysuckle, walnut, fir in aroma and cup. Juicy, rounded acidity; satiny-smooth mouthfeel. Graceful, sweet finish redolent of cacao nib in the short and walnut in the long.",,"Those who appreciate a sweet, nut-toned coffee with caramel and quietly intricate floral complication.","Delicately sweet, nutty. Caramel, honeysuckle, walnut, fir in aroma and cup. Juicy, rounded acidity; satiny-smooth mouthfeel. Graceful, sweet finish redolent of cacao nib in the short and walnut in the long. "
1364,Other,/review/ethiopia-hambela-natural-4,9.0,8.0,8.0,9.0,8.0,"Delicate and immaculately sweet. Dried blueberry, almond, white tea, lilac in aroma and cup. Balanced, juicy acidity; velvety-smooth mouthfeel. Quietly resonant finish, fruity throughout and sweetly nutty in the long.",,"Those who enjoy a beautifully structured, fruit-forward and floral natural-processed Ethiopia.","Delicate and immaculately sweet. Dried blueberry, almond, white tea, lilac in aroma and cup. Balanced, juicy acidity; velvety-smooth mouthfeel. Quietly resonant finish, fruity throughout and sweetly nutty in the long. "
1371,Other,/review/ethiopia-harrar-mesela,9.0,8.0,8.0,9.0,8.0,"Richly and deeply sweet. Molasses, dark chocolate, Asian pear and narcissus in aroma and cup. Bittersweet acidity; silky mouthfeel. Nut leads at the front of the short, richly drying finish.",,Those who appreciate crisp fruit in a chocolaty and subtly floral cup representing an ancient but rarely imported Ethiopian regional coffee type.,"Richly and deeply sweet. Molasses, dark chocolate, Asian pear and narcissus in aroma and cup. Bittersweet acidity; silky mouthfeel. Nut leads at the front of the short, richly drying finish. "
3038,Other,/review/nicaragua-santa-lucila-maracaturra,9.0,8.0,8.0,9.0,8.0,"Complete; delicately sweet and intricately structured. Tart, juicy acidity; buoyant, syrupy mouthfeel. Lemon zest, almond, butterscotch, rosemary flower in aroma and cup. Zesty, bittersweet finish in the short with a subtle flourish of spicy flowers in the long.",,Those who enjoy an invigoratingly tart cup complicated by a sweet zing of lemon zest and herby floral notes.,"Complete; delicately sweet and intricately structured. Tart, juicy acidity; buoyant, syrupy mouthfeel. Lemon zest, almond, butterscotch, rosemary flower in aroma and cup. Zesty, bittersweet finish in the short with a subtle flourish of spicy flowers in the long. "
1277,"Yirgacheffe growing region, southern Ethiopia",/review/ethiopia-adado-sulula-natural,9.0,8.0,9.0,9.0,8.0,"Elaborately rich and fruit-forward. Ripe strawberry, sandalwood, violet-like flowers and a hint of rye whisky in aroma and cup. Richly and roundly tart acidity; velvety mouthfeel. Long, clean finish is saturated with strawberry and sandalwood.",,Those who enjoy equal parts fruit and spicy pungency in a fine dried-in-the-fruit Ethiopia coffee.,"Elaborately rich and fruit-forward. Ripe strawberry, sandalwood, violet-like flowers and a hint of rye whisky in aroma and cup. Richly and roundly tart acidity; velvety mouthfeel. Long, clean finish is saturated with strawberry and sandalwood. "
200,"Boquete growing region, western Panama",/review/bernachon-panama-geisha,10.0,,8.0,9.0,9.0,"Evaluated as espresso. Bright, juicy, tropical. Pineapple, passion fruit, rose-like flowers, musk, a backgrounded dark chocolate in aroma and small cup. Satiny mouthfeel. Chocolate and tart fruit carry into a richly drying finish. Crisp, still juicy, and deeply and subtly nuanced in three parts milk. ",,"Crisply dry yet sweetly lush, deep, intricate, a splendid and remarkably versatile espresso in the newer style.","Evaluated as espresso. Bright, juicy, tropical. Pineapple, passion fruit, rose-like flowers, musk, a backgrounded dark chocolate in aroma and small cup. Satiny mouthfeel. Chocolate and tart fruit carry into a richly drying finish. Crisp, still juicy, and deeply and subtly nuanced in three parts milk.  "
192,Guatemala,/review/bernachon-b123-espresso,9.0,,8.0,9.0,8.0,"Evaluated as espresso. Sweetly crisp, but round. Vanilla, spicy-rich cedar, lily-like flowers, brisk cranberry in aroma and small cup. Full, creamy mouthfeel; sweet-toned cedar and chocolate notes carry into a rich finish. Crisply savory-sweet and redolent of cedar and sage in three parts milk.",,Those who enjoy a spicy Central America espresso with appealing aromatic wood notes.,"Evaluated as espresso. Sweetly crisp, but round. Vanilla, spicy-rich cedar, lily-like flowers, brisk cranberry in aroma and small cup. Full, creamy mouthfeel; sweet-toned cedar and chocolate notes carry into a rich finish. Crisply savory-sweet and redolent of cedar and sage in three parts milk. "
197,Other,/review/bernachon-m425-espresso,8.0,,8.0,9.0,8.0,"Evaluated as espresso. Rich and deep with floral top notes. Caramel, carob, cedar, lily in aroma and small cup. Full, syrupy, though rather dry mouthfeel; lily and cedar, in particular, carry into a crisp, balanced finish. Carob, cedar and a hint of flowers in three parts milk.",,Those who value a crisply focused espresso blend with subtly persistent floral top-notes carrying from aroma through milk.,"Evaluated as espresso. Rich and deep with floral top notes. Caramel, carob, cedar, lily in aroma and small cup. Full, syrupy, though rather dry mouthfeel; lily and cedar, in particular, carry into a crisp, balanced finish. Carob, cedar and a hint of flowers in three parts milk. "
