slug,name,roaster,roast,country_of_origin,desc_1,desc_2,latitude,longitude,rating,aroma,acid,body,flavor,aftertaste,region_africa_arabia,region_caribbean,region_central_america,region_hawaii,region_asia_pacific,region_south_america,type_espresso,type_organic,type_fair_trade,type_decaffeinated,type_pod_capsule,type_blend,type_estate
/review/alma-estate-panama-natural,Alma Estate Panama Natural,Dragonfly Coffee Roasters,Medium,Panama,"Intense, delicately fruitforward. Wild strawberry, rum, gardenia, dark chocolate, a hint of mustard seed in aroma and cup. Balanced, quiet acidity; plush, fudgy mouthfeel. Chocolate and rum carry from the short finish into a deep, lingering long. ","Produced entirely of trees from the Catuai variety of Arabica by Roberto Brenes of Auromar Estate. This is a dryprocessed or natural coffee, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wetprocessed or washed coffees. Dragonfly Coffee is a Boulder, Coloradobased microroaster that produces highquality coffees and supports worthy causes. Visit www.dragonflycoffeeroasters.com or call 3035792154 for more information.",8.559559,-81.1308434,93,9.0,8.0,9.0,9.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,1
/review/deri-kochoha-ethiopia-2,Deri Kochoha Ethiopia,JBC Coffee Roasters,Medium-Light,Ethiopia,"Intricately rich, tartly sweet. Lilac, wild strawberry, sandalwood, roasted cacao nib, grapefruit zest in aroma and cup. Crisply sweet, vibrant acidity; satinysmooth mouthfeel. Aromatic sandalwood notes are amplified in the richly drying short finish, with a return of cacao nib and quietly spicy grapefruit zest in the resonant long.","From the Deri Kochoha mill in the Hagere Maryame District, a little south of the famous Yirgacheffe region, where coffees from local heirloom trees are subject to rigorous, traditional processing and drying procedures. WP is an abbreviation for wetprocessing, indicating that this coffee has been subject to the traditional washed processing method in which the fruit residue is removed from the beans before drying, a method that typically intensifies acidity and aromatic top notes. JBC Coffee Roasters vision is simple: let the coffee lead the way through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 6082565282 for more information.",6.7678,35.6343712,94,9.0,8.0,9.0,9.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0
/review/tolima-colombia-2,Tolima Colombia,JBC Coffee Roasters,Medium-Light,Colombia,"Deeply pungent, sweetsavory. Magnolia, dried mango, toasted barley, hops, thyme. Plump, juicy acidity; silkysmooth, delicate mouthfeel. The richtoned finish consolidates to a citrusleaning hops, complicated by hints of sweet thyme.","Produced by the Resguardo Indigena Nasa Wesx indigenous community in Gaitania, Colombia, associated with the Paez and Nasa tribes of southern Cauca. From trees of the Castillo, Caturra, Colombia and Typica varieties of Arabica. This coffee is organic and Fair Trade certified, the latter meaning it was purchased from smallholding farmers at a fair or economically sustainable price. It is a wetprocessed or washed coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. JBC Coffee Roasters vision is simple: let the coffee lead the way through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 6082565282 for more information.",4.099917,-72.9088133,93,9.0,8.0,9.0,9.0,8.0,0,0,0,0,0,1,0,1,1,0,0,0,0
/review/cachajinas-guatemala-huehuetenango,Cachajinas Guatemala Huehuetenango,Barrington Coffee Roasting Co.,Medium-Light,Guatemala,"Deeply sweet, intricately rich. Jasmine, date, pistachio, blood orange zest, coconut in aroma and cup. Delicate, sweetly tart acidity; liltingly satiny mouthfeel. The resonant, long finish is saturated with deep, continued notes of date, pistachio and coconut.","Produced by Juan Simn Velásquez from the Caturra and Bourbon varieties of Arabica. This is a wetprocessed or washed coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Barrington Coffee is an artisan roaster dedicated to elite coffees, fresh delivery and roasting that foregrounds the coffee and not the roast. Visit www.barringtoncoffee.com or call 8005280998 for more information.",15.5855545,-90.345759,94,9.0,8.0,9.0,9.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,1
/review/milepost-colombia-primaveral,Milepost Colombia Primaveral,Red Rooster Coffee Roaster,Light,Colombia,"Complex, subtly intricate. Lychee, tamarind, roasted pumpkin seed, pink peppercorn, rhododendron in aroma and cup. Crisp, sweetsavory acidity; lightly satiny, smooth mouthfeel. The crisp resonance of the finish centers around lychee and tamarind in the short, rounding to roasted pumpkin seeds and a hint of pink peppercorn in the long.","Produced by the Asociacion de Productores cooperative in Huila, Colombia from the Caturra and Colombia varieties of Arabica. This is a wetprocessed or washed coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Established in 2010, Red Rooster is an organiccertified microroaster focusing on socially conscious coffee and highquality coffee. Visit redroostercoffee.com or call 5407457338 for more information.",4.099917,-72.9088133,93,9.0,8.0,9.0,9.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,1
/review/milepost-colombia-los-naranjos,Milepost Colombia Los Naranjos,Red Rooster Coffee Roaster,Light,Colombia,"Delicate, sweetly tart. Mango, elm, honeysuckle, buttery macadamia nut in aroma and cup. Brisk, sweet acidity; billowylight, satiny mouthfeel. The crisp finish opens with suggestions of mango and macadamia, then tails off into gently drying, aromatic elm.","Produced at Los Naranjos de San Augustn farm from trees of the Caturra and Colombia varieties of Arabica. This is a wetprocessed or washed coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Established in 2010, Red Rooster is an organiccertified microroaster focusing on socially conscious coffee and highquality coffee. Visit redroostercoffee.com or call 5407457338 for more information.",4.099917,-72.9088133,92,8.0,8.0,9.0,9.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,1
/review/sumatra-meriah,Sumatra Meriah,Paradise Roasters,Medium-Light,Indonesia,"Sweetly and deeply pungent. Dried pineapple, rice candy, pipe tobacco, cocoa, and a pleasant, inherent nonroastassociated smoke suggestion in aroma and cup. Quiet, rounded acidity; lightly syrupy, viscous mouthfeel. The gently drying finish consolidates to faint cocoa and the smoke note, while a hint of spicysweet dried pineapple persists into the long. ","Produced by smallholding farmers in the Takengon highlands of Aceh Province above Lake Tawar, from the TimTim, Bourbon and Jember S 795 varieties of Arabica. Coffees from the northern part of the Indonesian island of Sumatra are valued for their complex earth and fruit notes that appear to result largely from unorthodox fruit removal and drying practices called wet hulling. This is a particularly refined example of the type. Paradise Roasters specializes in microlot coffees and espressos from Hawaii and other premier coffee growing regions. The company prides itself on quality and freshness, craftroasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 7634330626 for more information.",-2.4833826,117.8902853,92,9.0,8.0,8.0,9.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0
/review/colombia-miranda,Colombia Miranda,Ritual Coffee Tasmania,Light,Colombia,"Elegant, deeply sweet, floral. Lush floral composite wisteria, violet, lavender, chocolate fudge, oak, mango in aroma and cup. Lyrical, bittersweet acidity; plush, lightly silky mouthfeel. The gently drying finish simplifies to lavender and dark chocolate.","Produced from the Colombia and Castillo varieties of Arabica by a collective of five farmers in the small Municipality of Miranda in the Department of Cauca, where some of Colombias most admired coffees are produced. This coffee tied for the secondhighest rating in a test of coffees from Australian roasters conducted for Coffee Reviews June 2016 tasting report. Ritual Coffee Tasmania was founded in Launceston, Tasmania in 2009 by Tim and Mel Jarosz, who were joined by roaster Stu Grant in 2010. They partner with skilled farmers and dedicated suppliers to find great coffees, then carefully roast them to unlock their sensory potential. For more information, visit www.ritualcoffee.com.au.",4.099917,-72.9088133,93,9.0,8.0,8.0,9.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0
/review/san-ysidro-costa-rica,San Ysidro Costa_Rica,Axil Coffee Roasters,Light,Costa Rica,"Rich, delicately sweet. Honeysuckle, hazelnut, green grape, bakers chocolate, cedar in aroma and cup. Gentle, round acidity; silky, giddily buoyant mouthfeel. The sweet, gently tart finish is resonant with green grape and honeysuckle in the short, softening to bakers chocolate in the long, all supported by aromatic wood suggestions. ","Produced from the Caturra and Catuai varieties of Arabica at La Union Farm in the Central Valley of Costa_Rica. Most likely processed by the yellow honey method, in which the fruit skin is removed as it is in the wet or washed process, but some of the sticky fruit residue is allowed to dry on the bean and later removed by machine along with the parchment skin. This coffee tied for the secondhighest rating in a test of coffees from Australian roasters conducted for Coffee Reviews June 2016 tasting report. Axil Coffee is a specialty coffee roaster, café and wholesaler founded in Hawthorn, Victoria as a platform for owners Dave Makin and Zoe Delany to share their collective passion for coffee and food. For more information, visit www.axilcoffee.com/au.",9.536456900000001,-84.17566257468567,93,9.0,8.0,9.0,9.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,1
/review/tanzania-masangula-ab,Tanzania Masangula AB,Coffee Alchemy,Light,"Tanzania, United Republic of","Crisp, delicate, spicysavory. Black tea, lime zest, rhododendron, plum, oak in aroma and cup. Brisk, sweetly tart acidity; buoyant, satinysmooth mouthfeel. The juicy finish consolidates to rhododendron and lime zest, while hints of oak return in the long.","Processed at the Masangula washing station in the Mbeya District of southwestern Tanzania. Coffee Alchemy offers an engaging array of skillfully described blends on its website www.coffeealchemy.com. Apparently singleorigin selections like this one are currently only available at the Coffee Alchemy shop at 24 Addison Road, Marrickville, New South Wales. This coffee tied for the thirdhighest rating in a test of coffees from Australian roasters conducted for Coffee Reviews June 2016 tasting report.",-6.5247123,35.7878438,92,8.0,8.0,9.0,9.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0
/review/ethiopia-sidamo-chire,Ethiopia Sidamo Chire,Sensory Lab,Medium-Light,Ethiopia,"Richly fruittoned, earthy. Blueberry, dark chocolate, orange zest, moist freshfallen leaves, Port wine in aroma and cup. Quiet, round acidity; plush, syrupy mouthfeel. The finish consolidates to dark chocolate enveloped in Port wine suggestions. ","Southern Ethiopia coffees like this one are produced from distinctive traditional Ethiopian varieties of Arabica long grown in the region. Like virtually all southern Ethiopia coffees, this coffee is produced by villagers on small garden plots interplanted with food and other subsistence crops. This is a dryprocessed or natural coffee, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wetprocessed or washed coffees. This coffee tied for the thirdhighest rating in a test of coffees from Australian roasters conducted for Coffee Reviews June 2016 tasting report. Sensory Lab is comprised of dedicated coffee professionals who eat, sleep and make coffee and share their journey with consumers. For more information, visit www.sensorylab.com.au",6.7678,35.6343712,92,9.0,7.0,9.0,9.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0
/review/ethiopia-yirgacheffe-goro,Ethiopia Yirgacheffe Goro,Campos Coffee,Medium-Light,Ethiopia,"Delicate, herby, brightly floral. Sweet, spicy flowers lemon blossom, lavender spearmint, freshcut fir, black currant, dark chocolate in aroma and cup. Juicy, sweet acidity; light but silky mouthfeel. The finish, both delicate and resonant, is saturated with bright floral tones in the short and dark chocolate with a hint of spearmint in the long.","Yirgacheffe is a coffee region in southern Ethiopia that produces distinctive coffees from traditional varieties of Arabica long grown in the region. Yirgacheffe coffees like this one processed by the wet or washed method fruit skin and pulp are removed before drying typically express great aromatic complexity and intensity with a particular emphasis on floral and citrus notes. Like virtually all coffees from southern Ethiopia, this coffee is most likely produced by villagers on small garden plots interplanted with food and other subsistence crops. This coffee earned the top rating in a test of coffees from Australian roasters conducted for Coffee Reviews June 2016 tasting report. Campos Coffee is committed to sourcing the finest coffees, with a focus on sustainable practices. Campos has locations in New South Wales, Victoria and Queensland. For more information, visit www.camposcoffee.com.",6.7678,35.6343712,94,9.0,8.0,8.0,10.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0
